2024-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-30,52.97532171633488,44.4999953275005,49.43537877737909,45.37204562896756,39.38547399396478,48.56595973297235,53.5353478573621,46.70138378092504,44.67212730280872,43.152861913009076,49.570196098965106,55.52473254828562,46.927368796230475,52.014640011273556,51.4376945038742,54.70737036497626,51.16278445105539,45.05746473880395,50.52218905626904,54.46735100391486,46.51162449972984,47.76785445591534,45.736426663062325,42.57424857367109,44.11508040170003,51.21211876790646,41.91728826919331,51.863350654874644,43.76589979993423,44.44443782506009,53.66568419217287,59.016387901590996,51.94063553394972,37.62711462625724,38.276552300794,39.99999469473755,42.16560171155044,47.51380802020731,58.90907741355688,43.49375625649439,45.202555599401926,55.875827582952176,42.31677856747742,34.231800116971954,45.95587703084512,39.56310074641907,43.078909813749895,42.909085994050145,41.91616450213369,34.83483263804355,43.91534098765451,37.80687007883334,0.22436608896098353
2024-09-02,49.70674027635684,43.41462969898916,47.46987591493712,42.19030043449026,36.47384748948653,46.75324128858219,55.44553879031527,44.59929824084358,43.2432395617242,40.64914596461175,48.22694604496793,53.63128334321653,44.97257251687007,50.177924693205505,50.88852470762995,53.03029459366525,51.361861408954724,43.66515214727468,51.0443822248093,55.16652137020424,44.994372514459556,46.643415049228295,42.999993227501065,41.50325942906751,41.874460328382625,51.05739938322043,39.629625006173384,52.5879882887751,41.94373063624676,42.959420748344854,54.772388471864225,59.55881801146244,51.36054054907703,35.999996220000384,36.705958640315835,38.428869594439945,40.17631923034243,46.730241220701366,59.20576270771479,40.94902885801613,45.640470532454636,55.17240992673879,39.76469998782095,34.04825162187707,43.56060086303437,36.62650046392885,44.81830037206873,42.23826234474634,39.999997035294335,34.30877683001718,45.37634101214034,35.159813980109135,-0.17356783061555534
2024-09-03,50.43859184556829,44.42648982412139,47.779108031111875,43.47047810618941,38.56595808226406,46.85184638580311,54.9999942250006,45.470687629390206,44.016502375461286,41.99999592923116,47.752804763445646,54.447563937173896,45.48802418831396,50.53379649954029,50.15923063689246,52.63157063712044,51.93797815485926,45.55808002241675,51.625483416897985,55.12820215976348,45.93993003980468,45.238092724867855,42.999993227501065,41.50325942906751,42.56992772560712,51.250945239719826,41.19849701216234,52.2419152333257,43.39377884221752,43.902432278406735,54.37036529580294,59.20470731973996,52.5597231953782,37.32876309638342,37.16171539894786,40.59828513313684,41.655882762845266,46.41406911490345,58.608045083125354,42.98560664012011,45.815447546809885,55.12249056490323,41.0377297514694,35.63829190103088,42.59258762345739,37.68472321640995,46.351347405223116,42.70072501798234,41.564788974839,34.704110144073255,44.75079234432669,34.2549890045095,0.12994109109536414
2024-09-04,50.43859184556829,45.757066750923116,47.89409985881072,43.23842931668853,38.6871499869796,46.42201298240951,53.08441015532818,44.67713295870964,44.755240811775984,41.67938530412019,48.09051905275432,51.80780054048932,44.66545603268765,50.89604585501474,49.841767183494724,52.36906907917369,48.68420476108101,45.87155300479853,48.11082741689908,51.946973262088385,46.906633346324064,43.44472773177562,44.21593114240704,41.77630713188373,39.806676179419505,49.10580991530102,40.07420681878473,48.68153847166641,42.59739911216084,43.30899579448482,52.06258423905719,56.81158901575347,49.945707767014554,38.04537103515118,37.51664368723417,40.860209517864085,39.7959151694609,43.1788043440203,59.4981944502285,43.218801586284805,43.124997169922054,51.8805273578836,42.23300325077863,35.356194650553405,42.671609112594865,38.1546074719694,43.13221730766405,41.05262704155175,39.03030004980741,33.26752014229635,41.4994692561071,32.392270370411495,0.4354990181849227
2024-09-05,50.86956057277924,47.24918612184672,47.60765191473437,44.22734851452406,39.54465762125624,47.32964460079629,53.31178778894567,46.40410458311886,46.62161765248391,42.98921000258825,47.03389411986535,52.37423446188209,44.4244553979484,52.816889692028,48.95665636553877,52.72276405560857,48.68420476108101,45.74711981133667,48.68585348284258,52.14521181093371,47.78270176240554,42.72178924076423,44.21593114240704,41.914182704311855,39.54103928412578,49.21932854957791,40.44526428932904,48.73353285692748,42.14659338319976,42.039794406698896,52.26628428785282,56.30498013605021,50.10822169175544,36.607138738839744,39.1699084086562,40.47618495671071,39.64194054035518,42.30768877269975,59.92906462577663,42.909085994050145,43.24324041130546,52.44444077333358,42.09245096879705,35.69553215533196,40.49429172787,38.765426068588056,42.65644612087341,39.50616844993189,37.81817893024816,35.124757953109636,40.74843807988398,31.686043610144225,0.6028344574404507
2024-09-06,51.24087119974469,45.454540805785605,43.97515183796949,46.2522798649111,38.26266721456462,47.81021348167253,53.73376073826797,47.62741124687713,45.66395274142409,41.411038943411874,48.26086515879057,57.26582095810289,45.48802418831394,53.521114887921705,51.16278534342944,54.430371065535766,50.09596323215798,45.02261801713815,50.256406197238995,51.40032682189408,48.07055895430516,41.5662628066484,42.857135969388864,41.63933566138314,41.64358021833281,49.29262613147025,41.366218963810624,48.684207421958426,42.81914534892798,43.11223796920667,52.26628428785282,57.58928031529069,49.78494286403075,37.07052018907273,38.32852948616801,40.38876340282486,40.57591288444698,43.34238759433366,61.03446949940853,42.831211073745365,44.3024464419019,52.21238574183595,42.401954236953145,35.41666085612074,40.26464548833145,38.57493260388022,41.04859004340003,39.85764677752359,41.349690055177334,37.53554278223772,40.57970749842487,32.02898258286096,0.5890890463587466
2024-09-09,51.24087119974469,44.426224919914475,43.97515183796949,46.33699099042046,37.504272696489174,47.122296818876436,53.30112180681052,47.54385439427574,44.42915708523124,41.25766472510294,47.98270457793892,55.583499244587266,44.34469875454932,52.77776623264141,49.43819724782276,52.95565680737345,49.999993965517966,43.73575682152008,49.80939880814216,50.98683946367527,47.334055514640376,40.27898645372611,42.34693196975328,42.19268219887384,39.890708093702536,49.10978998967598,41.84260530502085,47.4164103472808,40.36696914401172,40.298501147249794,52.19235744254806,55.40935162165329,50.054050644967354,35.978831981187994,36.8753945847091,40.04282115054019,39.09090589256224,40.944878504557295,61.03446949940853,42.676306168883734,44.73117976552223,51.369109270258605,42.09245096879705,35.05154070039417,38.90976982835435,38.199507526596165,39.89834496366486,36.906850043705546,40.24242116936664,36.47387845349408,36.61087624844642,30.229223632605837,0.4802356356185435
2024-09-10,50.371466309951884,45.18759731350957,43.76558259696795,46.08378341843651,38.02962370104503,46.73912510042594,54.186408509093624,47.377617159458254,45.20547555076034,41.79330906842177,49.42528288248158,56.38613685528384,44.24459930321986,52.77776623264141,50.87718787039419,53.90243074182162,49.22178385024828,44.13792464209367,48.966404283096296,50.413220515675306,46.6739335436665,38.35125231529668,42.639587090624396,42.950810800324334,40.87523037696506,48.845865169553605,41.27906472755605,46.659811983999845,41.67775948641963,41.87816589257752,53.023905287614575,54.74776936333907,50.3808452948931,36.559135657301894,36.88706032145371,40.65216834546389,39.76221597751703,42.201831377830445,60.824729099800834,43.22343823612342,44.79054476712748,52.1551688730866,41.88861346493305,36.2244839741263,38.25757119275192,39.054720247643345,40.1534494505533,37.857138598214775,40.942025870353106,36.679172316334075,37.263155423601255,29.42817035707843,0.216255442670537
2024-09-11,51.88405323377485,44.17076718758894,44.040147083401166,43.207542033820474,37.707755410114764,47.406076947078994,54.330703271127064,45.91303844778882,45.20547555076034,39.302690212251214,47.29344304916394,56.940369703204624,43.77223708603036,50.18180668562246,47.589419909590276,50.36854257194551,50.39840004960318,44.13792464209366,50.533329088533684,50.12345419112953,46.44030347673701,38.733029465899676,43.18765367397897,42.20778357438195,41.57407164891988,48.736996232963776,40.726572531980736,47.35772054518659,42.216355330302925,40.342292074414665,53.023905287614575,55.074621687013185,50.59717352049736,33.57797776988514,36.226887407617085,40.26257650647196,40.23590755588181,41.07142527104618,59.72220915798925,41.94756059420164,46.69652526105141,52.37068609983489,41.01941120334246,35.17587382894459,37.26936836167859,37.817252836327604,40.56847215011144,37.38976656868555,41.93939073674955,36.32075255829488,37.02928626271438,30.494502855558096,0.21121830444804918
2024-09-12,52.186584128637314,44.77123722126153,42.56926614374841,44.29657264128503,37.77315214023288,47.77974598557017,55.25902122242019,47.39582814941463,45.32966640691074,39.904606496041,47.88731969450544,56.436611083941976,44.97353997648498,50.36495192338696,49.13657284834522,51.74128542362941,52.834001359226555,44.03669088460659,52.260633919654325,51.16840997291714,44.76614385270929,38.67753402474216,42.93058430687196,43.72989467851009,41.80632901880937,50.14662524982596,41.10898166373643,49.06587699985225,42.384102423578206,41.66666003787983,53.67544607274188,57.05881824308006,52.2925728226724,35.26011132680728,36.61704076437328,40.26257650647194,40.87882479977901,42.483656632064886,60.27873241268241,43.18617520013619,48.584367994546795,53.21888052275808,40.92009061025252,35.532989242187,38.90976982835435,38.50128572201292,42.10525966759031,38.92856704910764,44.58127732928513,37.34238375114434,38.59274794099878,32.35293832179951,0.1090241611884231
2024-09-13,54.53236915749748,43.41462969898916,42.14463509337654,43.65384086501545,36.63230161242783,48.04269924076503,54.54544906481133,48.442901294285846,44.6258465150635,38.83494749740826,48.25174400019598,57.91962002414369,44.97353997648498,50.183138602425885,48.74607669121812,51.25627329360498,52.44897284839736,42.369014420847584,51.8766712222114,50.89140745043867,42.67877106837393,37.49999786005447,42.09182996993549,43.72989467851009,43.33635291913849,49.55686623184448,41.66666157945798,48.30339017653335,40.40268114715582,40.306115971210936,53.35195061288702,56.61217895012291,52.02628337606149,34.63034594997707,36.113743356977615,39.21568089196537,40.16063918323926,41.72185082320981,60.89964070353878,43.5946410201484,47.1264333690054,53.82955405473364,40.04795558028489,35.44303232174423,39.17137011714442,37.789196964731595,41.49214317538608,37.793847412274175,44.649443034544994,39.024387845330295,38.40425274524688,32.03342337311183,-0.34406215316315203
2024-09-18,54.33525516890018,43.41462969898916,41.584155173512656,42.96723948567229,37.72204723911913,47.29241339454505,54.848961120056344,47.16311529915556,44.747608705185066,38.96103497638765,47.06723467062119,57.598854869591285,43.0656884796745,51.83822328747034,48.422708122033725,52.098757327847615,54.124741630062914,42.562922925711334,53.386449716671535,50.65146319947706,44.15436687658899,37.30803762384248,42.85713584415699,43.72989467851009,42.5551445946929,48.838949006102034,41.32553098731295,47.968282436073544,42.629478505103386,42.183616234323,54.15511992829286,56.67655256584151,51.203497564747984,34.29672030694917,36.07954473705452,40.089081234716886,40.39999660640028,41.25500320552044,60.27395959842637,45.607471264914594,48.46764693137143,55.351347581475785,40.533974384367994,36.386762614844685,39.508501911085794,38.75968361276469,43.6317745916749,37.793847412274175,43.67959605530095,41.0377334100215,39.75025753978538,30.069927420411943,-0.4011781780927175
2024-09-19,55.539138110833534,47.08737384060752,40.852127100646605,45.368614634739664,40.244754358244926,49.91118446819783,54.77706456854289,49.57698287081231,47.67122876261999,41.05089887322392,47.740108746289756,56.38915607332195,45.32373587159108,53.81816948892844,48.8853454143682,52.95565680737345,54.67196134327322,45.55808002241675,53.75493624959027,51.40336548643783,45.27026705852837,36.72367028479637,43.99999260800124,45.91194058977279,43.33635291913849,49.59168290699627,45.142851725714934,48.122526648498834,44.88711443839547,42.9975363419047,54.15511992829286,57.66961116049336,52.103556329531784,37.428018506784724,38.68914971765309,43.48785267166729,42.85713935064964,41.17646712016387,58.445933506439715,48.97195685003124,49.21170822034052,55.49568588768512,43.6274442438015,38.32486696835883,40.45368138264286,41.08526462953057,44.26433567499607,38.46153412687542,44.92043717259785,39.18181593776872,38.469710495651675,32.5675647949235,-0.3088021856057372
2024-09-20,56.84830105825779,47.763573467883184,40.249996830312746,46.15384056213087,39.639638774325284,50.983894075160414,54.34438637646707,50.43028713062291,47.606015049002814,41.47540555254008,48.84725781357746,57.11565749724584,46.605499199731284,53.985494923600804,49.68552966951514,53.527972330262166,54.21686061112004,45.97700483551423,53.43914898589102,51.8548360751172,44.78114161480145,37.02359134983097,42.78214515675815,47.61903809524,44.493780814291114,49.888639092068104,46.82080356510477,49.04522302527733,44.32576396191838,42.85713620689758,53.576432853695295,57.60708474261989,53.067811255896544,37.07223890579648,38.77550942510937,42.417576544379514,43.94329540151081,42.25165210350453,58.445933506439715,48.97195685003124,48.69169161822916,54.08941831228642,43.76527443224379,40.6169600029088,40.22769917581586,39.15343262786706,43.489250644977496,38.888884498208384,45.73547233456767,40.242761404954265,39.91507164049944,32.611634567614345,-0.3065824297788781
2024-09-23,56.764700623270386,48.776503959347885,41.54838371929268,48.133589327276766,41.15107820413025,52.285185934247316,54.48818357046367,52.73972033800961,49.291780303991274,43.17405679186762,50.07031905143447,60.68126334651113,48.52397959961123,54.57874198366028,50.995400899371745,54.41526628123683,53.999993196000844,46.948349864445916,53.36855566417568,51.977398487024935,46.35837812649964,38.08193445143215,44.44443685636986,49.3589643922604,46.271336105036674,50.3736897058726,47.22752777182744,49.39515815333169,45.83332945228527,45.208838210916944,53.856937737746044,57.86349607507379,53.490866412540726,39.88211687117219,40.887692476151784,43.76416608357718,45.16555914512553,43.60312957311075,57.82311686103276,51.067954917900664,48.69169161822914,53.01865714580087,44.97486725272202,42.368414028394525,41.52699699031507,40.48912350322072,44.06129913683033,40.325492693479134,44.84848142369171,39.47614360430585,41.63135315383977,32.39247037536872,-0.31862033637838294
2024-09-24,56.828188575365814,53.729066385188446,46.313062202169576,54.28570817857211,46.1564500819992,54.60868966896095,54.63107779943813,56.62460005149873,52.34159325410416,47.68211423183245,53.83614643475002,60.0387954498331,51.22377058199729,60.983593960765845,54.41594953247177,60.51501327801323,54.1832601323797,49.887126088286806,52.99600088049525,51.68539064512069,48.33905722180915,40.799254116772296,47.74535011151974,51.68194722947193,47.219767895105576,49.92458284672042,48.888883185185854,50.15321434151941,46.97368031665545,49.54750425001636,52.360510302271614,58.660838870985664,50.98252924465137,45.55159631716982,44.85570802198571,47.23403622182067,47.59493291331548,47.82608331758062,58.02046534030972,51.8164373528957,47.86126819045099,50.276851420330395,47.482007214948545,42.819836298564795,45.39006585181888,42.968742950440614,42.595016142220146,43.87754631924249,46.53348656685116,40.64219948581784,45.373131484072346,33.9027567202711,-0.05942115598053444
2024-09-25,55.85585057219432,52.795025891169814,44.96020844496931,55.08771320960363,45.37959365890952,53.88691979703895,54.63107779943813,57.95106475394941,49.26685761904395,45.04347332567162,55.00633274347405,61.884264036963806,51.30889488226809,61.85896186822245,56.04395119399872,61.42556840710521,53.585650645625506,48.72978505779109,52.64549825837779,50.801279486794385,49.21170822034052,39.39105377579791,47.606375002123336,52.12120217080078,49.035085009464595,49.698338513578186,48.888883185185854,49.01960465610414,46.27659186778551,51.310036610191446,52.73774737395089,58.49056068954234,50.543474799740316,45.5515963171698,42.37954681418833,47.23403622182067,47.528513315213765,48.49578453040382,58.44593350643982,52.45282395372093,47.1264333690054,49.72617400575142,47.73268972038317,41.44384328619752,45.39006585181888,43.410845646296444,41.49484199204245,44.06779190462562,46.70587889121133,39.4429447574973,45.92445040433362,34.3915315255734,-0.15367540339793392
2024-09-26,59.52023425820877,57.26871716897329,48.70129471664731,61.12025724781513,51.02706122768019,59.08318553100053,54.63107779943813,62.83185256872166,53.40086343812677,49.999994696970255,57.980045320769484,62.971924507632494,56.21805188801145,66.85877748673494,58.11517845385309,64.54719833049423,55.0494980829339,51.70067288629844,54.1392859253942,50.403874656345636,52.43362466447084,42.97445008449784,50.77719378506941,57.790357958094745,51.18109954119925,51.041664274088646,55.51782088688842,50.25277738531348,50.84524941059726,55.9288467914677,52.66954788141197,59.25925394112108,52.178529981671204,52.23139951970551,46.5855930979444,51.52748829688033,51.30759248769822,49.8241463787559,57.85951958143897,58.3765048744045,48.85057117518853,50.276851420330395,52.888881484445484,45.714278233767466,47.35914967671405,51.17370135224604,41.01910498827565,46.96969198806297,48.64546164350521,41.08391382142784,47.99999704975627,34.478200565222366,0.08733885426449244
2024-09-27,64.18732225371721,62.668458290952984,52.644226782949175,67.46816937695236,58.02123989509835,63.48227426905503,52.446478128244465,67.23237044955698,56.309357466092905,54.432343033845086,56.103571474075196,61.997017433774396,58.48141569575252,73.18294583828173,58.974354211045764,66.48350881234236,55.22681759508972,54.48717215236786,53.835974349647636,49.11290073055424,53.763437218175746,45.12730215713781,51.65393573995432,61.9047515873033,50.793647971781475,51.259256867160616,59.841263857143446,48.28282521028487,51.90839278596852,54.94948795592376,51.51078669758336,57.08153991968953,51.867659266101874,55.6923022944384,50.76171221673242,55.53470262910644,52.777773762077594,47.48465890609386,52.321971218934536,63.52200628634216,49.42922018945106,49.11699437707434,56.64620947093824,50.11932420640232,48.44827059958439,53.84614617125065,39.8486727484661,47.14764602298372,48.2185237081152,40.19097002427855,48.10126287207443,35.50064728668298,0.14902563449212228
2024-09-30,68.1762493327984,66.58565711434215,61.66666285784337,71.81371994575446,62.24233184482984,66.47807045527802,54.393934201791126,71.18254364580912,61.01694449870761,59.6418681027029,59.17430765139748,60.4944237464136,60.823164890458244,77.2340322005446,59.949932694811324,72.27272037396759,55.22681759508971,58.800766529113574,54.31936724853385,48.603349511563444,58.37366536540084,49.43365443825224,57.49439905559923,66.11373420576953,53.26632884775653,51.183429567636054,62.238800117844164,48.076920011289516,57.62331431584216,60.80842911962912,52.26628428785282,58.14285191000046,51.50214244137879,60.110798078974675,52.416665749375035,59.62520654789095,56.55555159666695,53.224040051240955,48.39649256857433,65.93244617658723,49.999996444695505,50.493959186477035,61.454538415207416,55.15020713634539,53.06121924198301,57.67634100910895,41.4004881962767,51.3888838927474,50.95612687262542,42.50841525418336,50.510674854064504,40.43848654369712,-0.12097669256381798
2024-10-08,69.41457064143614,69.51219026688692,69.41747218988613,76.11939787257774,65.60056760653026,68.51350768060678,52.18022778000822,72.86485990217709,65.03799772269937,64.59095962242924,61.513509323944746,60.55178905384185,62.3167097859931,80.76224121956224,61.63069078808931,76.56849574415462,52.33644243514789,64.19529105912599,52.13567426564388,47.93322494452053,64.07342304490763,55.431545020693946,63.14740243369252,68.59687233496001,52.64900387674898,50.47549145577472,61.14368936649203,47.58064213953583,61.89402040662538,63.079463619195025,51.971826374330895,57.162916290359924,50.21321624367525,62.548759505108116,54.5576398291873,60.60099529572169,58.48849541645651,53.72972607029974,40.34652836180366,64.23461509759551,47.48124009505024,49.35621983965466,60.68221934833066,57.25970632441412,52.50783180565298,58.62785094895091,46.00456290149832,56.80879837832971,49.11699437707434,38.81314960286414,50.46468106015343,39.99999690797569,-0.6587552292324766
2024-10-09,63.374024425567654,73.7322468102114,70.23621698828214,74.46808011543717,59.81853450668229,63.35483355954255,51.617642276600776,63.899610013826795,59.30692699372633,65.52983662803933,56.89999641530022,57.46584850666582,57.503501230405924,71.61289594901217,54.797437684180615,64.85899773740036,52.51396031959124,57.62986423590676,52.31539011781031,48.30307573552189,56.95415416619135,54.49852254173531,58.70369685493906,59.76330618325782,48.13687982310006,49.852287192988115,57.7247139934593,46.830262831997395,55.23138482939914,53.58649314212508,51.631201059906864,56.472256674605745,49.46694763708134,53.62318463962027,48.371760625761596,54.50449934867348,51.99610197102782,48.01932074858242,35.14099302845409,57.45784225701159,46.9122394848634,50.16111368404923,52.52031982312171,53.0214359837223,46.20689253650451,52.5233583009877,44.30803259887717,49.52037995229744,46.84095539108913,39.08138399506271,44.98757014563636,37.499997160456935,-0.4615384615384615
2024-10-10,65.73275415822897,67.81716019358106,64.63767820856975,75.99590930771981,60.06507510106296,64.63262257552276,51.970798139911984,65.86046125654971,59.48361097570258,62.77712490669909,58.27685995020117,57.32514007018722,58.9986417903729,69.9212529054505,57.42971524289953,62.55229713305991,51.88678628515559,59.612271800366536,51.58830590843293,48.74804141539389,55.8263491873115,52.97532413828345,60.36696549886454,60.76922340680563,48.79879649074761,47.92944553715102,59.705483585749036,47.31509323115414,57.40384267649799,56.728227475094556,52.50695918114425,56.59573962335945,48.36956190512783,55.4817237039329,49.417192056026444,57.396444355065086,53.13403727343843,53.50042923895676,45.9312786732901,58.597878714727045,45.25139346275108,50.48334781906455,55.14949588967069,53.96824722222307,49.54128031310529,54.51127174020654,44.2458069413566,50.88338845034926,46.463544148853885,40.68791731263524,48.64235603997795,37.499997160456935,-0.34619653376590115
